<Covariate>		
<Trait>	d1	d2
I6870	-0.021093602803699228	0.027680619863998963
I6874	-0.021092172571689376	0.022369885125365682
I6878	-0.0243907778785518	-0.022397854243423384
I6882	-0.02124780884337211	0.04483523292777483
I6886	-0.021441971764409994	-0.024728574614498084
I6890	-0.024520111894573524	-0.04476835628102041
I6894	-0.02092563795462611	0.026083142528464814
I6898	-0.021956651853589165	0.03599435051878082
I6902	-0.022595182329523157	0.0047281128264924505
I6906	-0.02217633035841029	0.008200929643669714
I6910	-0.02417652684293092	-0.0296530544859194
I6914	-0.022492255437108595	-0.016791408960573455
I6918	-0.021123831309946023	0.012668653654823168
I6922	-0.0218049530481362	0.0022407364563264576
I6926	-0.02442853402187555	0.03561818780474093
I6930	-0.023914500764871907	-0.010755033161444291
I6934	-0.021283622194730532	-0.0335203326760281
I6938	-0.023445534853464078	-0.02114465376290885
I6942	-0.021214545391692506	0.00015961179961299478
I6946	-0.023550254966275375	-0.008749232898058514
I6950	-0.02027201578820842	-0.0379046989653531
I6954	-0.019827337424056863	-0.018995621121133833
I6958	-0.02000184159773978	0.028084735753964737
I6962	-0.019979624183709528	0.019823619357598094
I6966	-0.026176589467871318	-0.004303623508243294
I6970	-0.021467663478275976	-0.004243265153460335
I6974	-0.02383576035131766	-0.035510727091547074
I6978	-0.023346406354870532	-0.0046033779278708605
I6982	-0.022596906013696676	0.018280874113500895
I6986	-0.02095316866993816	0.03227041661961838
I6990	-0.022104122537974568	0.005923145255576271
I6994	-0.025228431181385385	0.004466052407564149
I6998	-0.022791163955446257	-0.010895874141438333
I7002	-0.02021813453701327	-0.013631837436157828
I7006	-0.026028228509403378	-0.040750292361060377
I7010	-0.018305592145677417	0.03744445146121716
I7014	-0.021460981748385122	0.03795982411886706
I7018	-0.01901689117596865	-0.013150060800160807
I7022	-0.02108174891101341	0.007463799570422066
I7026	-0.02530314824195031	0.018534836969062322
I7030	-0.021368099359659568	-0.0042915813127004125
I7034	-0.019948187758636427	0.01692646178806333
I7038	-0.02082623362086168	0.015130350897164028
I7042	-0.022098795705045863	-0.0008430268053602364
I7047	-0.024032879818660324	0.006123608506178128
I7051	-0.019896100955203354	-0.024612593907251602
I7055	-0.021233638616611015	-0.033982070739436605
I7059	-0.023210645201889944	-0.01439867881160855
I7063	-0.02722477170485401	0.003157713750065843
I7066	-0.023321294807811505	-0.009918466953297228
I7070	-0.020004859586968855	0.013571060526995422
I7074	-0.021557281656351537	0.022962069683024448
I7079	-0.024928091113969996	0.0290635701524753
I7082	-0.02303787797817776	-0.005747836051931893
I7087	-0.020133273097062133	0.0017778286337728714
I7091	-0.0227516698053742	0.023750151364406835
I7094	-0.024000643333222684	-0.028478939034252675
I7097	-0.020574190009091622	-0.010741151641379176
I7101	-0.020000219883659406	0.036917325687412295
I7105	-0.02131409902583122	-0.028799723121328866
I7108	-0.024842558841129275	0.014869100846524905
I7111	-0.023135999214601636	0.001767673785915126
I7114	-0.023009081964213144	0.012953328537674641
I7118	-0.021004228110995216	-0.03521176193095139
I7122	-0.021589365572872332	-0.02293430441489834
I7126	-0.021224764890761402	-0.029092953595879247
I7130	-0.02641566986434721	0.004279619809345544
I7134	-0.020679580710335172	-0.0069364234090394964
I7138	-0.022927344728285677	0.017466273877903365
I7142	-0.02087067500238214	0.00035977168950817993
I7146	-0.021701836539536994	-0.021331665366691458
I7150	-0.021617748137824182	0.04207924149266256
I7154	-0.021206904307034292	-0.019990063844987287
I7157	-0.022604430993035163	-0.003705150229583152
I7161	-0.0242881156876084	0.01958649084726608
I7165	-0.0220380957075424	0.003745377449994121
I7169	-0.020399124959526137	0.0007973180672707086
I7173	-0.020350788096721	-0.008455081071872214
I7177	-0.020502658977646936	0.01014002548184367
I7181	-0.024005176432751022	-0.007908226057915088
I7185	-0.015920868009381847	0.005385659850216326
I7189	-0.022094716215011453	0.02689185577476712
I7193	-0.025175069744621997	0.022193627136125972
I7197	-0.022470762563192657	0.02777514197532462
I7201	-0.019487309834557823	-0.024252640055243118
I7205	-0.027020322558258373	0.027807659191764027
I7209	-0.02103648726263612	0.0006448938691669764
I7213	-0.022392956377899734	0.005690898512259534
I7217	-0.020859820128410356	-0.04370665220102991
I7221	-0.020111687704993622	-0.006379918531829668
I7225	-0.02562152543382524	0.0010638999760362864
I7231	-0.02262491097325552	0.008941556116493577
I7235	-0.02021783186966062	0.003720387135193233
I7239	-0.02204949947751565	-0.039430857261508565
I7243	-0.024149656470582946	-0.008460082129736514
I7247	-0.020662964961693193	0.011048759671248931
I7251	-0.022655727272072244	0.000732214881793716
I7255	-0.022952637137535106	0.012043972158819137
I7259	-0.021517428771887958	-0.03008761707848769
I7263	-0.028281504958730965	0.032585892666066756
I7267	-0.022178466030709887	-0.002295846107655944
I7271	-0.022793657195398276	-0.02681928739439534
I7275	-0.023886284910627786	0.023591313896329184
I7279	-0.022152878927078283	0.01402649391691658
I7283	-0.022431848544976676	0.006287510250799197
I7287	-0.023217457545985913	-0.010044344470177213
I7291	-0.02224279506043283	0.002007604432079721
I7295	-0.019522110565275072	0.0318861502480364
I7299	-0.022476939521523683	-0.00968727899154517
I7303	-0.022344255933587416	-0.0001365250917840182
I7307	-0.024690627880305273	0.011507643748885991
I7311	-0.022264698782114983	-0.00506465720584623
I7315	-0.023455902262780617	-0.028746077222023506
I7319	-0.021032984982932556	-0.030988429747296008
I7323	-0.019235815459316172	-0.043149289990554195
I7327	-0.02359604890341032	0.004807715207078411
I7331	-0.019765504696701852	-0.0018878104754401527
I7335	-0.022305559503285752	0.030272485908665304
I7339	-0.020087656624736244	0.037502044597739655
I7343	-0.02410500797049043	-0.00841110285650121
I7347	-0.021067083772011636	-0.02404459593583062
I7351	-0.025329871029410866	0.015838994149099846
I7355	-0.02000099727917182	-0.03868556377599098
I7359	-0.020801719628402014	-0.029174192137934322
I7363	-0.023594037067759536	-0.036949067429734576
I7367	-0.023745999127960746	-0.01598630107508908
I7371	-0.021066712487157205	-0.00044428269015707293
I7375	-0.022490768324425824	0.005687059076337707
I7379	-0.02147223140436607	0.015077618762992783
I7383	-0.02038057525639553	0.024614655200116593
I7387	-0.02153998271886657	0.010856133544685006
I7391	-0.022273391072666186	-0.047450504738033014
I7395	-0.023695066701055038	-0.012209416606957516
I7399	-0.02297318287965561	0.033662343518602096
I7403	-0.019428968675864237	0.031041417891590137
I7407	-0.02179863243606683	0.02706436015559795
I7411	-0.022693794044753194	-0.010478707350887054
I7415	-0.025030019374664654	-0.01894210900128506
I7419	-0.02127183682683279	-0.029577351449657834
I7423	-0.02103941327686301	0.020401326411794152
I7427	-0.02245497943420465	0.004870516160241103
I7431	-0.02098990280026115	0.005149871210877879
I7435	-0.02246819232283098	0.002614430039689492
I7439	-0.023490090172208364	-0.02339736292481554
I7443	-0.02481179707947746	-0.022807838042355703
I7447	-0.01785022446171914	-0.03190890061079603
I7451	-0.017579300725698157	-0.0079130610976573
I7455	-0.025379145895786055	0.008465860850933047
I7459	-0.018315699785720944	0.030245394769376648
I7463	-0.020799371584473914	-0.005941762004594152
I7467	-0.023442984132131826	0.010929337842810017
I7471	-0.02462093814094781	0.03589628190694304
I7475	-0.025044779624536044	0.026384632582566694
I7479	-0.0262120435934638	0.014704283836130216
I7483	-0.02349500663623094	-0.035696439609982124
I7487	-0.022424717095100986	0.055432957224677185
I7491	-0.022219259052854747	0.01310497596381748
I7495	-0.023955181550109374	-0.02272955656896754
I7499	-0.019195958849945533	0.03711831227219225
I7503	-0.018326568220077968	0.02666459832617031
I7507	-0.02337415986708356	-0.035825482551641946
I7511	-0.02550646724343333	0.0002534113659025931
I7514	-0.01798075351857135	0.0011001223731180005
I7516	-0.024945693580436353	-0.006333288959079437
I7520	-0.022260132896964033	0.02161949676376157
I7524	-0.01907396662477245	-0.02671284181937701
I7528	-0.021736329537588157	-0.03127751827078611
I7532	-0.021584197612339148	-0.008570835760922829
I7536	-0.024253858568061053	0.03696671450736864
I7540	-0.024165421523264757	0.026645075481713625
I7544	-0.019571274114807267	0.023481169999860406
I7548	-0.02143085985322496	-0.002903849054746827
I7552	-0.0228842274525487	0.011084239324376037
I7556	-0.023544683811266922	-0.007283345766020131
I7559	-0.02413527002791079	-0.0046674488227907525
I7563	-0.019443296385171227	0.032072614131646845
I7567	-0.01764469000109659	-0.028158797873205396
I7571	-0.02217692734812623	0.03849017390772124
I7575	-0.02461031470312546	0.002397191509935107
I7579	-0.018689954102125064	-0.04762345808234562
I7583	-0.019795423645197596	-0.004234622917749759
I7587	-0.023292171081070713	0.016024946805248172
I7591	-0.022412018013591033	-0.02034489743188203
I7595	-0.020850652449001958	0.01726284088430157
I7599	-0.01976483369524196	-0.014945720253507256
I7603	-0.022444949857211096	0.013197700426407505
I7607	-0.023939283904747373	-0.027484222760879373
I7611	-0.025614245280629517	0.0028427507390535473
I7615	-0.023507162923490716	-0.012588641943009269
I7619	-0.02267319579487821	-0.0033874483640572426
I7623	-0.02062452452129208	0.011227876588638289
I7627	-0.024265628469217156	-0.003093890299405354
I7631	-0.024607401748911358	0.00024301099191207043
I7635	-0.019382566065374914	0.024607316129423795
I7639	-0.02018145481613527	-0.02099560088411482
I7643	-0.022995193149786514	-0.010617130280868083
I7647	-0.02185325337105624	-0.020867810932044505
I7651	-0.02089436685455186	0.004664861644682623
I7655	-0.02338908990366425	-0.02572022710569813
I7659	-0.021817356792102484	0.011665765756609948
I7663	-0.021017134691209954	0.008875995030647985
I7667	-0.025933768074543406	0.000519082971395172
I7671	-0.02146995243787324	0.02585048192962894
I7675	-0.023701149809699586	0.01819667169531373
I7679	-0.026255360309587736	-0.022957203694187023
I7683	-0.024432849027945267	-0.009108948574272179
I7687	-0.021600462823436466	-0.01240050467892747
I7691	-0.018486929816181982	-0.008037989351006351
I7695	-0.02079572170502471	0.026402559856237524
I7699	-0.02409008513802689	-0.0074523001601248294
I7703	-0.021776094935609835	0.022646203133038445
I7707	-0.0211515379393968	-0.005156894450368876
I7711	-0.020232492409806922	-0.0491779142546227
I7715	-0.023812400582336107	0.027061801412807836
I7719	-0.02412722412413179	0.00416375808752472
I7723	-0.021131697067665704	-0.02952840501701417
I7727	-0.02010513502765304	0.04133293927938042
I7731	-0.024132945448660546	-0.052821948002116835
I7735	-0.02118689894738544	-0.00964927426297992
I7739	-0.021139826675825913	-0.012620538505052594
I7743	-0.022689579954989336	-0.035678953540267004
I7746	-0.020356837487317658	-0.03658493155341192
I7749	-0.021707248637698982	0.004690128903653422
I7752	-0.01940792610352344	-0.044589632153144175
I7755	-0.023625900457454538	-0.003227859395015819
I7758	-0.021583275924606952	-0.01605273357600621
I7762	-0.02139792488479808	-0.0007397523247716305
